0, completed initialize, 40000000000
15317, aic: ptr: 49c79b8, limit: 4da2000, sr: 49c6958
15318, 49f7fe8 was padded
15319, tree: 49f5fe8, current b: 65, x: 49f7fe8, plug_end: 49f7030
15320, b- 65->fe8 pointing to tree 49f5fe8
15321, ubt: 66->67]->67]
15322, sn: 0, tree is set to 49f7fe8
15323, IN: 49f7fe8(67), T: 49f7fe8(67), L: 49f5fe8(65) [1]
15324, NT: 49f7fe8, LC->0
15325, tree is 49f7fe8 (b: 67) after insert_node
15326, Free: fb8
15327, +49f9fe8+
15328, +49fb000+
15329, 49fb030[
15330, 49fb030[(1048)
15331, adding 4168 to gen0 surv
15332, aic gen0: s: 4168
15333, aic: ptr: 49c8a18, limit: 4da2000, sr: 49c79b8
15334, 49f9fe8 was padded
15335, tree: 49f7fe8, current b: 67, x: 49f9fe8, plug_end: 49f9030
15336, b- 67->fe8 pointing to tree 49f7fe8
15337, ubt: 68->69]->69]
15338, sn: 0, tree is set to 49f9fe8
15339, IN: 49f9fe8(69), T: 49f9fe8(69), L: 49f7fe8(67) [1]
15340, NT: 49f9fe8, LC->0
15341, tree is 49f9fe8 (b: 69) after insert_node
15342, Free: fb8
15343, +49fbfe8+
15344, +49fd000+
15345, 49fd030[
15346, 49fd030[(1048)
15347, adding 4168 to gen0 surv
15348, aic gen0: s: 4168
15349, aic: ptr: 49c9a78, limit: 4da2000, sr: 49c8a18
15350, 49fbfe8 was padded
15351, tree: 49f9fe8, current b: 69, x: 49fbfe8, plug_end: 49fb030
15352, b- 69->fe8 pointing to tree 49f9fe8
15353, ubt: 6a->6b]->6b]
15354, sn: 0, tree is set to 49fbfe8
15355, IN: 49fbfe8(6b), T: 49fbfe8(6b), L: 49f9fe8(69) [1]
15356, NT: 49fbfe8, LC->0
15357, tree is 49fbfe8 (b: 6b) after insert_node
15358, Free: fb8
15359, +49fdfe8+
15360, +49ff000+
15361, 49ff030[
15362, 49ff030[(1048)
15363, adding 4168 to gen0 surv
15364, aic gen0: s: 4168
15365, aic: ptr: 49caad8, limit: 4da2000, sr: 49c9a78
15366, 49fdfe8 was padded
15367, tree: 49fbfe8, current b: 6b, x: 49fdfe8, plug_end: 49fd030
15368, b- 6b->fe8 pointing to tree 49fbfe8
15369, ubt: 6c->6d]->6d]
15370, sn: 0, tree is set to 49fdfe8
15371, IN: 49fdfe8(6d), T: 49fdfe8(6d), L: 49fbfe8(6b) [1]
15372, NT: 49fdfe8, LC->0
15373, tree is 49fdfe8 (b: 6d) after insert_node
15374, Free: fb8
15375, +49fffe8+
15376, +4a01000+
15377, 4a01030[
15378, 4a01030[(1048)
15379, adding 4168 to gen0 surv
15380, aic gen0: s: 4168
15381, aic: ptr: 49cbb38, limit: 4da2000, sr: 49caad8
15382, 49fffe8 was padded
15383, tree: 49fdfe8, current b: 6d, x: 49fffe8, plug_end: 49ff030
15384, b- 6d->fe8 pointing to tree 49fdfe8
15385, ubt: 6e->6f]->6f]
15386, sn: 0, tree is set to 49fffe8
15387, IN: 49fffe8(6f), T: 49fffe8(6f), L: 49fdfe8(6d) [1]
15388, NT: 49fffe8, LC->0
15389, tree is 49fffe8 (b: 6f) after insert_node
15390, Free: fb8
15391, +4a01fe8+
15392, +4a03000+
15393, 4a03030[
15394, 4a03030[(1048)
15395, adding 4168 to gen0 surv
15396, aic gen0: s: 4168
15397, aic: ptr: 49ccb98, limit: 4da2000, sr: 49cbb38
15398, 4a01fe8 was padded
15399, tree: 49fffe8, current b: 6f, x: 4a01fe8, plug_end: 4a01030
15400, b- 6f->fe8 pointing to tree 49fffe8
15401, ubt: 70->71]->71]
15402, sn: 0, tree is set to 4a01fe8
15403, IN: 4a01fe8(71), T: 4a01fe8(71), L: 49fffe8(6f) [1]
15404, NT: 4a01fe8, LC->0
15405, tree is 4a01fe8 (b: 71) after insert_node
15406, Free: fb8
15407, +4a03fe8+
15408, +4a04320+
15409, +4a04658+
15410, +4a04990+
15411, +4a049c0+
15412, +4a059d8+
15413, 4a05a08[
15414, 4a05a08[(1a20)
15415, adding 6688 to gen0 surv
15416, aic gen0: s: 6688
15417, aic: ptr: 49ce5d0, limit: 4da2000, sr: 49ccb98
15418, 4a03fe8 was padded
15419, tree: 4a01fe8, current b: 71, x: 4a03fe8, plug_end: 4a03030
15420, b- 71->fe8 pointing to tree 4a01fe8
15421, ubt: 72->73]->73]
15422, sn: 0, tree is set to 4a03fe8
15423, IN: 4a03fe8(73), T: 4a03fe8(73), L: 4a01fe8(71) [1]
15424, NT: 4a03fe8, LC->0
15425, tree is 4a03fe8 (b: 73) after insert_node
15426, Free: 5e0
15427, +4a05fe8+
15428, +4a06320+
15429, +4a06658+
15430, +4a06990+
15431, +4a069c0+
15432, +4a079d8+
15433, 4a07a08[
15434, 4a07a08[(1a20)
15435, adding 6688 to gen0 surv
15436, aic gen0: s: 6688
15437, aic: ptr: 49d0008, limit: 4da2000, sr: 49ce5d0
15438, 4a05fe8 was padded
15439, tree: 4a03fe8, current b: 73, x: 4a05fe8, plug_end: 4a05a08
15440, b- 73->fe8 pointing to tree 4a03fe8
15441, ubt: 74->75]->75]
15442, sn: 0, tree is set to 4a05fe8
15443, IN: 4a05fe8(75), T: 4a05fe8(75), L: 4a03fe8(73) [1]
15444, NT: 4a05fe8, LC->0
15445, tree is 4a05fe8 (b: 75) after insert_node
15446, Free: 5e0
15447, +4a07fe8+
15448, +4a09000+
15449, 4a09030[
15450, 4a09030[(1048)
15451, adding 4168 to gen0 surv
15452, aic gen0: s: 4168
15453, aic: ptr: 49d1068, limit: 4da2000, sr: 49d0008
15454, 4a07fe8 was padded
15455, tree: 4a05fe8, current b: 75, x: 4a07fe8, plug_end: 4a07a08
15456, b- 75->fe8 pointing to tree 4a05fe8
15457, ubt: 76->77]->77]
15458, sn: 0, tree is set to 4a07fe8
15459, IN: 4a07fe8(77), T: 4a07fe8(77), L: 4a05fe8(75) [1]
15460, NT: 4a07fe8, LC->0
15461, tree is 4a07fe8 (b: 77) after insert_node
15462, Free: fb8
15463, +4a09fe8+
15464, +4a0b000+
15465, 4a0b030[
15466, 4a0b030[(1048)
15467, adding 4168 to gen0 surv
15468, aic gen0: s: 4168
15469, aic: ptr: 49d20c8, limit: 4da2000, sr: 49d1068
15470, 4a09fe8 was padded
15471, tree: 4a07fe8, current b: 77, x: 4a09fe8, plug_end: 4a09030
15472, b- 77->fe8 pointing to tree 4a07fe8
15473, ubt: 78->79]->79]
15474, sn: 0, tree is set to 4a09fe8
15475, IN: 4a09fe8(79), T: 4a09fe8(79), L: 4a07fe8(77) [1]
15476, NT: 4a09fe8, LC->0
15477, tree is 4a09fe8 (b: 79) after insert_node
15478, Free: fb8
15479, +4a0bfe8+
15480, +4a0d000+
15481, 4a0d030[
15482, 4a0d030[(1048)
15483, adding 4168 to gen0 surv
15484, aic gen0: s: 4168
15485, aic: ptr: 49d3128, limit: 4da2000, sr: 49d20c8
15486, 4a0bfe8 was padded
15487, tree: 4a09fe8, current b: 79, x: 4a0bfe8, plug_end: 4a0b030
15488, b- 79->fe8 pointing to tree 4a09fe8
15489, ubt: 7a->7b]->7b]
15490, sn: 0, tree is set to 4a0bfe8
15491, IN: 4a0bfe8(7b), T: 4a0bfe8(7b), L: 4a09fe8(79) [1]
15492, NT: 4a0bfe8, LC->0
15493, tree is 4a0bfe8 (b: 7b) after insert_node
15494, Free: fb8
15495, +4a0dfe8+
15496, +4a0f000+
15497, 4a0f030[
15498, 4a0f030[(1048)
15499, adding 4168 to gen0 surv
15500, aic gen0: s: 4168
15501, aic: ptr: 49d4188, limit: 4da2000, sr: 49d3128
15502, 4a0dfe8 was padded
15503, tree: 4a0bfe8, current b: 7b, x: 4a0dfe8, plug_end: 4a0d030
15504, b- 7b->fe8 pointing to tree 4a0bfe8
15505, ubt: 7c->7d]->7d]
15506, sn: 0, tree is set to 4a0dfe8
15507, IN: 4a0dfe8(7d), T: 4a0dfe8(7d), L: 4a0bfe8(7b) [1]
15508, NT: 4a0dfe8, LC->0
15509, tree is 4a0dfe8 (b: 7d) after insert_node
15510, Free: fb8
15511, +4a0ffe8+
15512, +4a11000+
15513, 4a11030[
15514, 4a11030[(1048)
15515, adding 4168 to gen0 surv
15516, aic gen0: s: 4168
15517, aic: ptr: 49d51e8, limit: 4da2000, sr: 49d4188
15518, 4a0ffe8 was padded
15519, tree: 4a0dfe8, current b: 7d, x: 4a0ffe8, plug_end: 4a0f030
15520, b- 7d->fe8 pointing to tree 4a0dfe8
15521, ubt: 7e->7f]->7f]
15522, sn: 0, tree is set to 4a0ffe8
15523, IN: 4a0ffe8(7f), T: 4a0ffe8(7f), L: 4a0dfe8(7d) [1]
15524, NT: 4a0ffe8, LC->0
15525, tree is 4a0ffe8 (b: 7f) after insert_node
15526, Free: fb8
15527, +4a11fe8+
15528, +4a13000+
15529, 4a13030[
15530, 4a13030[(1048)
15531, adding 4168 to gen0 surv
15532, aic gen0: s: 4168
15533, aic: ptr: 49d6248, limit: 4da2000, sr: 49d51e8
15534, 4a11fe8 was padded
15535, tree: 4a0ffe8, current b: 7f, x: 4a11fe8, plug_end: 4a11030
15536, b- 7f->fe8 pointing to tree 4a0ffe8
15537, ubt: 80->81]->81]
15538, sn: 0, tree is set to 4a11fe8
15539, IN: 4a11fe8(81), T: 4a11fe8(81), L: 4a0ffe8(7f) [1]
15540, NT: 4a11fe8, LC->0
15541, tree is 4a11fe8 (b: 81) after insert_node
15542, Free: fb8
15543, +4a13fe8+
15544, +4a15000+
15545, 4a15030[
15546, 4a15030[(1048)
15547, adding 4168 to gen0 surv
15548, aic gen0: s: 4168
15549, aic: ptr: 49d72a8, limit: 4da2000, sr: 49d6248
15550, 4a13fe8 was padded
15551, tree: 4a11fe8, current b: 81, x: 4a13fe8, plug_end: 4a13030
15552, b- 81->fe8 pointing to tree 4a11fe8
15553, ubt: 82->83]->83]
15554, sn: 0, tree is set to 4a13fe8
15555, IN: 4a13fe8(83), T: 4a13fe8(83), L: 4a11fe8(81) [1]
15556, NT: 4a13fe8, LC->0
15557, tree is 4a13fe8 (b: 83) after insert_node
15558, Free: fb8
15559, +4a15fe8+
15560, +4a17000+
15561, 4a17030[
15562, 4a17030[(1048)
15563, adding 4168 to gen0 surv
15564, aic gen0: s: 4168
15565, aic: ptr: 49d8308, limit: 4da2000, sr: 49d72a8
15566, 4a15fe8 was padded
15567, tree: 4a13fe8, current b: 83, x: 4a15fe8, plug_end: 4a15030
15568, b- 83->fe8 pointing to tree 4a13fe8
15569, ubt: 84->85]->85]
15570, sn: 0, tree is set to 4a15fe8
15571, IN: 4a15fe8(85), T: 4a15fe8(85), L: 4a13fe8(83) [1]
15572, NT: 4a15fe8, LC->0
15573, tree is 4a15fe8 (b: 85) after insert_node
15574, Free: fb8
15575, +4a17fe8+
15576, +4a19000+
15577, 4a19030[
15578, 4a19030[(1048)
15579, adding 4168 to gen0 surv
15580, aic gen0: s: 4168
15581, aic: ptr: 49d9368, limit: 4da2000, sr: 49d8308
15582, 4a17fe8 was padded
15583, tree: 4a15fe8, current b: 85, x: 4a17fe8, plug_end: 4a17030
15584, b- 85->fe8 pointing to tree 4a15fe8
15585, ubt: 86->87]->87]
15586, sn: 0, tree is set to 4a17fe8
15587, IN: 4a17fe8(87), T: 4a17fe8(87), L: 4a15fe8(85) [1]
15588, NT: 4a17fe8, LC->0
15589, tree is 4a17fe8 (b: 87) after insert_node
15590, Free: fb8
15591, +4a19fe8+
15592, +4a1b000+
15593, 4a1b030[
15594, 4a1b030[(1048)
15595, adding 4168 to gen0 surv
15596, aic gen0: s: 4168
15597, aic: ptr: 49da3c8, limit: 4da2000, sr: 49d9368
15598, 4a19fe8 was padded
15599, tree: 4a17fe8, current b: 87, x: 4a19fe8, plug_end: 4a19030
15600, b- 87->fe8 pointing to tree 4a17fe8
15601, ubt: 88->89]->89]
15602, sn: 0, tree is set to 4a19fe8
15603, IN: 4a19fe8(89), T: 4a19fe8(89), L: 4a17fe8(87) [1]
15604, NT: 4a19fe8, LC->0
15605, tree is 4a19fe8 (b: 89) after insert_node
15606, Free: fb8
15607, +4a1bfe8+
15608, +4a1d000+
15609, 4a1d030[
15610, 4a1d030[(1048)
15611, adding 4168 to gen0 surv
15612, aic gen0: s: 4168
15613, aic: ptr: 49db428, limit: 4da2000, sr: 49da3c8
15614, 4a1bfe8 was padded
15615, tree: 4a19fe8, current b: 89, x: 4a1bfe8, plug_end: 4a1b030
15616, b- 89->fe8 pointing to tree 4a19fe8
15617, ubt: 8a->8b]->8b]
15618, sn: 0, tree is set to 4a1bfe8
15619, IN: 4a1bfe8(8b), T: 4a1bfe8(8b), L: 4a19fe8(89) [1]
15620, NT: 4a1bfe8, LC->0
15621, tree is 4a1bfe8 (b: 8b) after insert_node
15622, Free: fb8
15623, +4a1dfe8+
15624, +4a1e320+
15625, +4a1e658+
15626, +4a1e990+
15627, +4a1e9c0+
15628, +4a1f9d8+
15629, 4a1fa08[
15630, 4a1fa08[(1a20)
15631, adding 6688 to gen0 surv
15632, aic gen0: s: 6688
15633, aic: ptr: 49dce60, limit: 4da2000, sr: 49db428
15634, 4a1dfe8 was padded
15635, tree: 4a1bfe8, current b: 8b, x: 4a1dfe8, plug_end: 4a1d030
15636, b- 8b->fe8 pointing to tree 4a1bfe8
15637, ubt: 8c->8d]->8d]
15638, sn: 0, tree is set to 4a1dfe8
15639, IN: 4a1dfe8(8d), T: 4a1dfe8(8d), L: 4a1bfe8(8b) [1]
15640, NT: 4a1dfe8, LC->0
15641, tree is 4a1dfe8 (b: 8d) after insert_node
15642, Free: 5e0
15643, +4a1ffe8+
15644, +4a21000+
15645, 4a21030[
15646, 4a21030[(1048)
15647, adding 4168 to gen0 surv
15648, aic gen0: s: 4168
15649, aic: ptr: 49ddec0, limit: 4da2000, sr: 49dce60
15650, 4a1ffe8 was padded
15651, tree: 4a1dfe8, current b: 8d, x: 4a1ffe8, plug_end: 4a1fa08
15652, b- 8d->fe8 pointing to tree 4a1dfe8
15653, ubt: 8e->8f]->8f]
15654, sn: 0, tree is set to 4a1ffe8
15655, IN: 4a1ffe8(8f), T: 4a1ffe8(8f), L: 4a1dfe8(8d) [1]
15656, NT: 4a1ffe8, LC->0
15657, tree is 4a1ffe8 (b: 8f) after insert_node
15658, Free: fb8
15659, +4a21fe8+
15660, +4a23000+
15661, 4a23030[
15662, 4a23030[(1048)
15663, adding 4168 to gen0 surv
15664, aic gen0: s: 4168
15665, aic: ptr: 49def20, limit: 4da2000, sr: 49ddec0
15666, 4a21fe8 was padded
15667, tree: 4a1ffe8, current b: 8f, x: 4a21fe8, plug_end: 4a21030
15668, b- 8f->fe8 pointing to tree 4a1ffe8
15669, ubt: 90->91]->91]
15670, sn: 0, tree is set to 4a21fe8
15671, IN: 4a21fe8(91), T: 4a21fe8(91), L: 4a1ffe8(8f) [1]
15672, NT: 4a21fe8, LC->0
15673, tree is 4a21fe8 (b: 91) after insert_node
15674, Free: fb8
15675, +4a23fe8+
15676, +4a25000+
15677, 4a25030[
15678, 4a25030[(1048)
15679, adding 4168 to gen0 surv
15680, aic gen0: s: 4168
15681, aic: ptr: 49dff80, limit: 4da2000, sr: 49def20
15682, 4a23fe8 was padded
15683, tree: 4a21fe8, current b: 91, x: 4a23fe8, plug_end: 4a23030
15684, b- 91->fe8 pointing to tree 4a21fe8
15685, ubt: 92->93]->93]
15686, sn: 0, tree is set to 4a23fe8
15687, IN: 4a23fe8(93), T: 4a23fe8(93), L: 4a21fe8(91) [1]
15688, NT: 4a23fe8, LC->0
15689, tree is 4a23fe8 (b: 93) after insert_node
15690, Free: fb8
15691, +4a25fe8+
15692, +4a27000+
15693, 4a27030[
15694, 4a27030[(1048)
15695, adding 4168 to gen0 surv
15696, aic gen0: s: 4168
15697, aic: ptr: 49e0fe0, limit: 4da2000, sr: 49dff80
15698, 4a25fe8 was padded
15699, tree: 4a23fe8, current b: 93, x: 4a25fe8, plug_end: 4a25030
15700, b- 93->fe8 pointing to tree 4a23fe8
15701, ubt: 94->95]->95]
15702, sn: 0, tree is set to 4a25fe8
15703, IN: 4a25fe8(95), T: 4a25fe8(95), L: 4a23fe8(93) [1]
15704, NT: 4a25fe8, LC->0
15705, tree is 4a25fe8 (b: 95) after insert_node
15706, Free: fb8
15707, +4a27fe8+
15708, +4a29000+
15709, 4a29030[
15710, 4a29030[(1048)
15711, adding 4168 to gen0 surv
15712, aic gen0: s: 4168
15713, aic: ptr: 49e2040, limit: 4da2000, sr: 49e0fe0
15714, 4a27fe8 was padded
15715, tree: 4a25fe8, current b: 95, x: 4a27fe8, plug_end: 4a27030
15716, b- 95->fe8 pointing to tree 4a25fe8
15717, ubt: 96->97]->97]
15718, sn: 0, tree is set to 4a27fe8
15719, IN: 4a27fe8(97), T: 4a27fe8(97), L: 4a25fe8(95) [1]
15720, NT: 4a27fe8, LC->0
15721, tree is 4a27fe8 (b: 97) after insert_node
15722, Free: fb8
15723, +4a29fe8+
15724, +4a2b000+
15725, 4a2b030[
15726, 4a2b030[(1048)
15727, adding 4168 to gen0 surv
15728, aic gen0: s: 4168
15729, aic: ptr: 49e30a0, limit: 4da2000, sr: 49e2040
15730, 4a29fe8 was padded
15731, tree: 4a27fe8, current b: 97, x: 4a29fe8, plug_end: 4a29030
15732, b- 97->fe8 pointing to tree 4a27fe8
15733, ubt: 98->99]->99]
15734, sn: 0, tree is set to 4a29fe8
15735, IN: 4a29fe8(99), T: 4a29fe8(99), L: 4a27fe8(97) [1]
15736, NT: 4a29fe8, LC->0
15737, tree is 4a29fe8 (b: 99) after insert_node
15738, Free: fb8
15739, +4a2bfe8+
15740, +4a2d000+
15741, 4a2d030[
15742, 4a2d030[(1048)
15743, adding 4168 to gen0 surv
15744, aic gen0: s: 4168
15745, aic: ptr: 49e4100, limit: 4da2000, sr: 49e30a0
15746, 4a2bfe8 was padded
15747, tree: 4a29fe8, current b: 99, x: 4a2bfe8, plug_end: 4a2b030
15748, b- 99->fe8 pointing to tree 4a29fe8
15749, ubt: 9a->9b]->9b]
15750, sn: 0, tree is set to 4a2bfe8
15751, IN: 4a2bfe8(9b), T: 4a2bfe8(9b), L: 4a29fe8(99) [1]
15752, NT: 4a2bfe8, LC->0
15753, tree is 4a2bfe8 (b: 9b) after insert_node
15754, Free: fb8
15755, +4a2dfe8+
15756, +4a2f000+
15757, 4a2f030[
15758, 4a2f030[(1048)
15759, adding 4168 to gen0 surv
15760, aic gen0: s: 4168
15761, aic: ptr: 49e5160, limit: 4da2000, sr: 49e4100
15762, 4a2dfe8 was padded
15763, tree: 4a2bfe8, current b: 9b, x: 4a2dfe8, plug_end: 4a2d030
15764, b- 9b->fe8 pointing to tree 4a2bfe8
15765, ubt: 9c->9d]->9d]
15766, sn: 0, tree is set to 4a2dfe8
15767, IN: 4a2dfe8(9d), T: 4a2dfe8(9d), L: 4a2bfe8(9b) [1]
15768, NT: 4a2dfe8, LC->0
15769, tree is 4a2dfe8 (b: 9d) after insert_node
15770, Free: fb8
15771, +4a2ffe8+
15772, +4a31000+
15773, 4a31030[
15774, 4a31030[(1048)
15775, adding 4168 to gen0 surv
15776, aic gen0: s: 4168
15777, aic: ptr: 49e61c0, limit: 4da2000, sr: 49e5160
15778, 4a2ffe8 was padded
15779, tree: 4a2dfe8, current b: 9d, x: 4a2ffe8, plug_end: 4a2f030
15780, b- 9d->fe8 pointing to tree 4a2dfe8
15781, ubt: 9e->9f]->9f]
15782, sn: 0, tree is set to 4a2ffe8
15783, IN: 4a2ffe8(9f), T: 4a2ffe8(9f), L: 4a2dfe8(9d) [1]
15784, NT: 4a2ffe8, LC->0
15785, tree is 4a2ffe8 (b: 9f) after insert_node
15786, Free: fb8
15787, +4a31fe8+
15788, +4a33000+
15789, 4a33030[
15790, 4a33030[(1048)
15791, adding 4168 to gen0 surv
15792, aic gen0: s: 4168
15793, aic: ptr: 49e7220, limit: 4da2000, sr: 49e61c0
15794, 4a31fe8 was padded
15795, tree: 4a2ffe8, current b: 9f, x: 4a31fe8, plug_end: 4a31030
15796, b- 9f->fe8 pointing to tree 4a2ffe8
15797, ubt: a0->a1]->a1]
15798, sn: 0, tree is set to 4a31fe8
15799, IN: 4a31fe8(a1), T: 4a31fe8(a1), L: 4a2ffe8(9f) [1]
15800, NT: 4a31fe8, LC->0
15801, tree is 4a31fe8 (b: a1) after insert_node
15802, Free: fb8
15803, +4a33fe8+
15804, +4a35000+
15805, 4a35030[
15806, 4a35030[(1048)
15807, adding 4168 to gen0 surv
15808, aic gen0: s: 4168
15809, aic: ptr: 49e8280, limit: 4da2000, sr: 49e7220
15810, 4a33fe8 was padded
15811, tree: 4a31fe8, current b: a1, x: 4a33fe8, plug_end: 4a33030
15812, b- a1->fe8 pointing to tree 4a31fe8
15813, ubt: a2->a3]->a3]
15814, sn: 0, tree is set to 4a33fe8
15815, IN: 4a33fe8(a3), T: 4a33fe8(a3), L: 4a31fe8(a1) [1]
15816, NT: 4a33fe8, LC->0
15817, tree is 4a33fe8 (b: a3) after insert_node
15818, Free: fb8
15819, +4a35fe8+
15820, +4a37000+
15821, 4a37030[
15822, 4a37030[(1048)
15823, adding 4168 to gen0 surv
15824, aic gen0: s: 4168
15825, aic: ptr: 49e92e0, limit: 4da2000, sr: 49e8280
15826, 4a35fe8 was padded
15827, tree: 4a33fe8, current b: a3, x: 4a35fe8, plug_end: 4a35030
15828, b- a3->fe8 pointing to tree 4a33fe8
15829, ubt: a4->a5]->a5]
15830, sn: 0, tree is set to 4a35fe8
15831, IN: 4a35fe8(a5), T: 4a35fe8(a5), L: 4a33fe8(a3) [1]
15832, NT: 4a35fe8, LC->0
15833, tree is 4a35fe8 (b: a5) after insert_node
15834, Free: fb8
15835, +4a37fe8+
15836, +4a39000+
15837, 4a39030[
15838, 4a39030[(1048)
15839, adding 4168 to gen0 surv
15840, aic gen0: s: 4168
15841, aic: ptr: 49ea340, limit: 4da2000, sr: 49e92e0
15842, 4a37fe8 was padded
15843, tree: 4a35fe8, current b: a5, x: 4a37fe8, plug_end: 4a37030
15844, b- a5->fe8 pointing to tree 4a35fe8
15845, ubt: a6->a7]->a7]
15846, sn: 0, tree is set to 4a37fe8
15847, IN: 4a37fe8(a7), T: 4a37fe8(a7), L: 4a35fe8(a5) [1]
15848, NT: 4a37fe8, LC->0
15849, tree is 4a37fe8 (b: a7) after insert_node
15850, Free: fb8
15851, +4a39fe8+
15852, +4a3b000+
15853, 4a3b030[
15854, 4a3b030[(1048)
15855, adding 4168 to gen0 surv
15856, aic gen0: s: 4168
15857, aic: ptr: 49eb3a0, limit: 4da2000, sr: 49ea340
15858, 4a39fe8 was padded
15859, tree: 4a37fe8, current b: a7, x: 4a39fe8, plug_end: 4a39030
15860, b- a7->fe8 pointing to tree 4a37fe8
15861, ubt: a8->a9]->a9]
15862, sn: 0, tree is set to 4a39fe8
15863, IN: 4a39fe8(a9), T: 4a39fe8(a9), L: 4a37fe8(a7) [1]
15864, NT: 4a39fe8, LC->0
15865, tree is 4a39fe8 (b: a9) after insert_node
15866, Free: fb8
15867, +4a3bfe8+
15868, +4a3d000+
15869, 4a3d030[
15870, 4a3d030[(1048)
15871, adding 4168 to gen0 surv
15872, aic gen0: s: 4168
15873, aic: ptr: 49ec400, limit: 4da2000, sr: 49eb3a0
15874, 4a3bfe8 was padded
15875, tree: 4a39fe8, current b: a9, x: 4a3bfe8, plug_end: 4a3b030
15876, b- a9->fe8 pointing to tree 4a39fe8
15877, ubt: aa->ab]->ab]
15878, sn: 0, tree is set to 4a3bfe8
15879, IN: 4a3bfe8(ab), T: 4a3bfe8(ab), L: 4a39fe8(a9) [1]
15880, NT: 4a3bfe8, LC->0
15881, tree is 4a3bfe8 (b: ab) after insert_node
15882, Free: fb8
15883, +4a3dfe8+
15884, +4a3f000+
15885, 4a3f030[
15886, 4a3f030[(1048)
15887, adding 4168 to gen0 surv
15888, aic gen0: s: 4168
15889, aic: ptr: 49ed460, limit: 4da2000, sr: 49ec400
15890, 4a3dfe8 was padded
15891, tree: 4a3bfe8, current b: ab, x: 4a3dfe8, plug_end: 4a3d030
15892, b- ab->fe8 pointing to tree 4a3bfe8
15893, ubt: ac->ad]->ad]
15894, sn: 0, tree is set to 4a3dfe8
15895, IN: 4a3dfe8(ad), T: 4a3dfe8(ad), L: 4a3bfe8(ab) [1]
15896, NT: 4a3dfe8, LC->0
15897, tree is 4a3dfe8 (b: ad) after insert_node
15898, Free: fb8
15899, +4a3ffe8+
15900, +4a41000+
15901, 4a41030[
15902, 4a41030[(1048)
15903, adding 4168 to gen0 surv
15904, aic gen0: s: 4168
15905, aic: ptr: 49ee4c0, limit: 4da2000, sr: 49ed460
15906, 4a3ffe8 was padded
15907, tree: 4a3dfe8, current b: ad, x: 4a3ffe8, plug_end: 4a3f030
15908, b- ad->fe8 pointing to tree 4a3dfe8
15909, ubt: ae->af]->af]
15910, sn: 0, tree is set to 4a3ffe8
15911, IN: 4a3ffe8(af), T: 4a3ffe8(af), L: 4a3dfe8(ad) [1]
15912, NT: 4a3ffe8, LC->0
15913, tree is 4a3ffe8 (b: af) after insert_node
15914, Free: fb8
15915, +4a41fe8+
15916, +4a43000+
15917, 4a43030[
15918, 4a43030[(1048)
15919, adding 4168 to gen0 surv
15920, aic gen0: s: 4168
15921, aic: ptr: 49ef520, limit: 4da2000, sr: 49ee4c0
15922, 4a41fe8 was padded
15923, tree: 4a3ffe8, current b: af, x: 4a41fe8, plug_end: 4a41030
15924, b- af->fe8 pointing to tree 4a3ffe8
15925, ubt: b0->b1]->b1]
15926, sn: 0, tree is set to 4a41fe8
15927, IN: 4a41fe8(b1), T: 4a41fe8(b1), L: 4a3ffe8(af) [1]
15928, NT: 4a41fe8, LC->0
15929, tree is 4a41fe8 (b: b1) after insert_node
15930, Free: fb8
15931, +4a43fe8+
15932, +4a45000+
15933, 4a45030[
15934, 4a45030[(1048)
15935, adding 4168 to gen0 surv
15936, aic gen0: s: 4168
15937, aic: ptr: 49f0580, limit: 4da2000, sr: 49ef520
15938, 4a43fe8 was padded
15939, tree: 4a41fe8, current b: b1, x: 4a43fe8, plug_end: 4a43030
15940, b- b1->fe8 pointing to tree 4a41fe8
15941, ubt: b2->b3]->b3]
15942, sn: 0, tree is set to 4a43fe8
15943, IN: 4a43fe8(b3), T: 4a43fe8(b3), L: 4a41fe8(b1) [1]
15944, NT: 4a43fe8, LC->0
15945, tree is 4a43fe8 (b: b3) after insert_node
15946, Free: fb8
15947, +4a45fe8+
15948, +4a47000+
15949, 4a47030[
15950, 4a47030[(1048)
15951, adding 4168 to gen0 surv
15952, aic gen0: s: 4168
15953, aic: ptr: 49f15e0, limit: 4da2000, sr: 49f0580
15954, 4a45fe8 was padded
15955, tree: 4a43fe8, current b: b3, x: 4a45fe8, plug_end: 4a45030
15956, b- b3->fe8 pointing to tree 4a43fe8
15957, ubt: b4->b5]->b5]
15958, sn: 0, tree is set to 4a45fe8
15959, IN: 4a45fe8(b5), T: 4a45fe8(b5), L: 4a43fe8(b3) [1]
15960, NT: 4a45fe8, LC->0
15961, tree is 4a45fe8 (b: b5) after insert_node
15962, Free: fb8
15963, +4a47fe8+
15964, +4a49000+
15965, 4a49030[
15966, 4a49030[(1048)
15967, adding 4168 to gen0 surv
15968, aic gen0: s: 4168
15969, aic: ptr: 49f2640, limit: 4da2000, sr: 49f15e0
15970, 4a47fe8 was padded
15971, tree: 4a45fe8, current b: b5, x: 4a47fe8, plug_end: 4a47030
15972, b- b5->fe8 pointing to tree 4a45fe8
15973, ubt: b6->b7]->b7]
15974, sn: 0, tree is set to 4a47fe8
15975, IN: 4a47fe8(b7), T: 4a47fe8(b7), L: 4a45fe8(b5) [1]
15976, NT: 4a47fe8, LC->0
